timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 21:33:18.182;2022-10-12T17:32:10.665-04:00;423;MLB;41721372954;41721372954;cross_docking;2000003881168445;{"current":{"body":"{\"error\": \"Resource 41721372954 already locked\"}","requestId":"d1d7d8c5-3a43-4ce8-a551-e6046abb0c17","status":423},"previous":null}
2022-10-12 21:34:52.417;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"9dca9a72-e5c3-4414-8c7d-08d820364268","status":400},"previous":null}
2022-10-12 21:34:53.389;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"faa8b589-6365-4189-9572-3636167a041f","status":400},"previous":null}
2022-10-12 21:35:30.879;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"687f04c9-b443-494f-90a3-710e5c517b7f","status":400},"previous":null}
2022-10-12 21:52:41.606;2022-10-12T17:52:16.440-04:00;422;MLB;41721421783;41721421783;cross_docking;2000003881218413;{"current":{"body":"{\"error\": \"Shipment 41721421783 can't be splitted at this point. Invalid status.\"}","requestId":"bd0f4aa8-5ba3-4cd8-bc6e-bef73af458a3","status":422},"previous":null}
2022-10-12 22:04:57.154;2022-10-12T18:04:25.969-04:00;409;MLM;41721453075;41721453075;fulfillment;2000003879906923;{"current":{"body":"{\"error\": \"Resource locked: /packs/2000003879906923/split?caller.id=119786025\u0026client.id=1360974954364596\"}","requestId":"c11e76ed-24c4-4d8e-ac99-5605362c3b55","status":409},"previous":null}
2022-10-12 22:15:19.634;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"9a1ee6ef-0f10-48ef-a812-7442fb4e3166","status":400},"previous":null}
2022-10-12 22:15:20.717;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"6660c069-73cd-4c04-a975-20cdfcf75d90","status":400},"previous":null}
2022-10-12 22:40:54.246;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"4eed10a4-2134-482e-9e51-7498c865ad8c","status":400},"previous":null}
2022-10-12 23:19:07.693;2022-10-12T19:18:42.297-04:00;422;MLA;41721646452;41721646452;drop_off;2000003881441771;{"current":{"body":"{\"error\": \"Shipment 41721646452 can't be splitted at this point. Invalid status.\"}","requestId":"f95813dc-59d3-4786-9575-bac2acefbfe1","status":422},"previous":null}
